pair_id,premise,hypothesis,reg_pred,reg_target,reg_error,clf_pred,clf_target,clf_correct,premise_len,hypothesis_len
4256,,,3.9547059535980225,4.400000095367432,0.4452941417694092,0,1,False,0,0
4258,,,3.63683819770813,2.9000000953674316,0.7368381023406982,0,0,True,0,0
4273,,,3.6963698863983154,3.700000047683716,0.0036301612854003906,2,0,False,0,0
4278,,,4.2759175300598145,3.5999999046325684,0.6759176254272461,1,0,False,0,0
4292,,,4.279950141906738,4.400000095367432,0.12004995346069336,0,1,False,0,0
4298,,,3.659597873687744,2.799999952316284,0.85959792137146,2,2,True,0,0
4300,,,3.793128490447998,4.400000095367432,0.6068716049194336,0,0,True,0,0
4317,,,3.53804612159729,2.4000000953674316,1.1380460262298584,0,0,True,0,0
4319,,,3.239264726638794,2.700000047683716,0.5392646789550781,0,0,True,0,0
4324,,,3.619295120239258,2.799999952316284,0.8192951679229736,2,2,True,0,0
4326,,,3.627013683319092,4.400000095367432,0.7729864120483398,0,1,False,0,0
4327,,,3.483591079711914,4.099999904632568,0.6164088249206543,2,2,True,0,0
4333,,,3.837801218032837,4.0,0.16219878196716309,0,1,False,0,0
4362,,,4.203810691833496,2.799999952316284,1.403810739517212,1,0,False,0,0
4367,,,2.944793224334717,3.5999999046325684,0.6552066802978516,0,0,True,0,0
4374,,,3.6563305854797363,3.0,0.6563305854797363,2,2,True,0,0
4383,,,3.731844425201416,2.9000000953674316,0.8318443298339844,2,2,True,0,0
4391,,,3.944969654083252,4.300000190734863,0.35503053665161133,0,1,False,0,0
4413,,,3.7860848903656006,3.799999952316284,0.013915061950683594,0,1,False,0,0
4419,,,3.1797165870666504,3.5,0.3202834129333496,0,2,False,0,0
4425,,,3.6000618934631348,4.599999904632568,0.9999380111694336,0,1,False,0,0
4428,,,3.652503728866577,4.099999904632568,0.4474961757659912,2,0,False,0,0
4435,,,3.6812853813171387,4.400000095367432,0.718714714050293,2,2,True,0,0
4437,,,3.6656179428100586,4.400000095367432,0.734382152557373,2,2,True,0,0
4444,,,3.750075101852417,3.200000047683716,0.5500750541687012,2,2,True,0,0
4449,,,2.80045223236084,2.0999999046325684,0.7004523277282715,0,0,True,0,0
4450,,,2.4596469402313232,1.899999976158142,0.5596469640731812,0,0,True,0,0
4451,,,2.823176383972168,2.0,0.823176383972168,0,0,True,0,0
4459,,,3.5959184169769287,3.5,0.09591841697692871,0,2,False,0,0
4460,,,4.312100887298584,4.400000095367432,0.08789920806884766,0,1,False,0,0
4480,,,3.6891841888427734,3.0,0.6891841888427734,2,2,True,0,0
4488,,,4.734268665313721,4.434999942779541,0.2992687225341797,1,0,False,0,0
4489,,,3.707613468170166,4.5,0.792386531829834,2,2,True,0,0
4495,,,3.5827505588531494,3.299999952316284,0.28275060653686523,2,0,False,0,0
4504,,,3.6197316646575928,1.7999999523162842,1.8197317123413086,0,0,True,0,0
4508,,,3.612309455871582,4.900000095367432,1.2876906394958496,0,1,False,0,0
4521,,,2.807100296020508,2.200000047683716,0.607100248336792,0,0,True,0,0
4530,,,3.0109009742736816,1.2999999523162842,1.7109010219573975,0,0,True,0,0
4531,,,2.7063469886779785,1.7000000476837158,1.0063469409942627,0,0,True,0,0
4533,,,2.349797248840332,1.5,0.849797248840332,0,0,True,0,0
4538,,,3.7530927658081055,4.599999904632568,0.8469071388244629,2,2,True,0,0
4539,,,4.712699890136719,3.5,1.2126998901367188,1,0,False,0,0
4554,,,4.082161903381348,4.0,0.08216190338134766,0,2,False,0,0
4568,,,4.722085475921631,4.0,0.7220854759216309,1,1,True,0,0
4575,,,1.2451574802398682,2.200000047683716,0.9548425674438477,0,0,True,0,0
4576,,,1.2832401990890503,2.0999999046325684,0.8167597055435181,0,0,True,0,0
4584,,,4.786741256713867,4.099999904632568,0.6867413520812988,1,0,False,0,0
4589,,,4.108780860900879,4.400000095367432,0.29121923446655273,0,1,False,0,0
4599,,,3.7565600872039795,3.0,0.7565600872039795,2,2,True,0,0
4603,,,3.7448909282684326,3.200000047683716,0.5448908805847168,2,0,False,0,0
4621,,,3.492600440979004,4.0,0.5073995590209961,2,0,False,0,0
4641,,,2.7639684677124023,3.299999952316284,0.5360314846038818,0,0,True,0,0
4670,,,4.726996421813965,4.0,0.7269964218139648,1,0,False,0,0
4672,,,4.437371253967285,3.799999952316284,0.637371301651001,1,0,False,0,0
4676,,,3.7110514640808105,3.799999952316284,0.08894848823547363,2,0,False,0,0
4678,,,3.7348389625549316,3.0,0.7348389625549316,0,0,True,0,0
4682,,,3.671391487121582,3.0999999046325684,0.5713915824890137,2,2,True,0,0
4709,,,3.75201416015625,3.0,0.75201416015625,2,2,True,0,0
4714,,,4.359069347381592,3.9000000953674316,0.45906925201416016,1,0,False,0,0
4719,,,4.664464473724365,3.0,1.6644644737243652,1,0,False,0,0
4726,,,3.4269299507141113,2.700000047683716,0.7269299030303955,0,0,True,0,0
4737,,,3.931755542755127,4.400000095367432,0.4682445526123047,0,1,False,0,0
4738,,,3.732599973678589,4.5,0.7674000263214111,2,2,True,0,0
4741,,,4.710962295532227,2.5999999046325684,2.110962390899658,1,0,False,0,0
4744,,,3.8901031017303467,2.799999952316284,1.0901031494140625,0,0,True,0,0
4773,,,0.9482255578041077,1.7000000476837158,0.7517744898796082,0,0,True,0,0
4778,,,3.804431438446045,3.299999952316284,0.5044314861297607,0,0,True,0,0
4792,,,1.0359894037246704,1.600000023841858,0.5640106201171875,0,0,True,0,0
4804,,,4.669284343719482,3.5,1.1692843437194824,1,0,False,0,0
4830,,,3.7865967750549316,4.900000095367432,1.1134033203125,0,1,False,0,0
4833,,,2.5885519981384277,4.199999809265137,1.611447811126709,0,0,True,0,0
4835,,,3.6568210124969482,4.400000095367432,0.7431790828704834,0,0,True,0,0
4838,,,2.8075435161590576,1.7000000476837158,1.1075434684753418,0,0,True,0,0
4854,,,3.6816325187683105,3.0,0.6816325187683105,2,2,True,0,0
4864,,,1.6814707517623901,3.384999990463257,1.7035292387008667,0,0,True,0,0
4873,,,3.3295226097106934,2.0999999046325684,1.229522705078125,0,0,True,0,0
4887,,,3.281862735748291,4.400000095367432,1.1181373596191406,0,1,False,0,0
4892,,,2.458406448364258,2.75,0.2915935516357422,0,2,False,0,0
4893,,,4.25124454498291,4.900000095367432,0.6487555503845215,1,1,True,0,0
4894,,,2.319260597229004,3.5,1.180739402770996,0,0,True,0,0
4895,,,3.34928560256958,4.599999904632568,1.2507143020629883,0,1,False,0,0
4899,,,3.730001926422119,2.799999952316284,0.930001974105835,2,2,True,0,0
4906,,,3.675266742706299,4.400000095367432,0.7247333526611328,2,2,True,0,0
4907,,,3.771336555480957,3.9000000953674316,0.1286635398864746,0,1,False,0,0
4917,,,3.735288619995117,3.200000047683716,0.5352885723114014,2,2,True,0,0
4925,,,4.092951774597168,4.5,0.40704822540283203,0,1,False,0,0
4927,,,2.3031208515167236,3.0999999046325684,0.7968790531158447,0,0,True,0,0
4931,,,2.3729395866394043,1.7000000476837158,0.6729395389556885,0,0,True,0,0
4935,,,4.011282444000244,4.800000190734863,0.7887177467346191,0,1,False,0,0
4936,,,3.642707347869873,3.0999999046325684,0.5427074432373047,2,2,True,0,0
4939,,,3.4716997146606445,4.0,0.5283002853393555,0,0,True,0,0
4956,,,3.9396474361419678,4.300000190734863,0.3603527545928955,0,1,False,0,0
4962,,,2.131572961807251,2.799999952316284,0.6684269905090332,0,0,True,0,0
4984,,,3.8376383781433105,3.200000047683716,0.6376383304595947,0,0,True,0,0
5019,,,4.644588470458984,3.299999952316284,1.3445885181427002,1,0,False,0,0
5029,,,3.6736254692077637,4.199999809265137,0.526374340057373,2,2,True,0,0
5043,,,3.7649893760681152,2.799999952316284,0.964989423751831,0,0,True,0,0
5062,,,3.727207660675049,4.300000190734863,0.5727925300598145,2,2,True,0,0
5069,,,3.673398733139038,4.400000095367432,0.7266013622283936,2,2,True,0,0
5084,,,4.686117172241211,4.400000095367432,0.2861170768737793,1,0,False,0,0
5090,,,1.049795389175415,1.7000000476837158,0.6502046585083008,0,0,True,0,0
5095,,,3.2613162994384766,4.5,1.2386837005615234,0,1,False,0,0
5111,,,4.158864974975586,4.099999904632568,0.05886507034301758,0,1,False,0,0
5138,,,3.135939121246338,3.700000047683716,0.5640609264373779,0,0,True,0,0
5157,,,3.392928123474121,4.099999904632568,0.7070717811584473,0,2,False,0,0
5159,,,3.63065767288208,2.4000000953674316,1.2306575775146484,2,2,True,0,0
5165,,,3.8082468509674072,4.699999809265137,0.8917529582977295,1,1,True,0,0
5184,,,3.910480499267578,2.5999999046325684,1.3104805946350098,0,0,True,0,0
5193,,,3.6953134536743164,4.315000057220459,0.6196866035461426,2,2,True,0,0
5196,,,2.398818016052246,3.299999952316284,0.9011819362640381,0,0,True,0,0
5207,,,2.7507271766662598,2.200000047683716,0.550727128982544,0,0,True,0,0
5221,,,4.380097389221191,3.799999952316284,0.5800974369049072,1,0,False,0,0
5222,,,3.65335750579834,3.0,0.6533575057983398,0,0,True,0,0
5224,,,2.8369293212890625,1.100000023841858,1.7369292974472046,0,0,True,0,0
5228,,,3.8128890991210938,4.300000190734863,0.48711109161376953,0,1,False,0,0
5233,,,2.897362232208252,3.5,0.602637767791748,0,0,True,0,0
5240,,,4.6937031745910645,4.099999904632568,0.5937032699584961,1,2,False,0,0
5245,,,3.4041738510131836,2.9000000953674316,0.504173755645752,0,0,True,0,0
5271,,,3.64333438873291,4.199999809265137,0.5566654205322266,2,2,True,0,0
5292,,,3.8344309329986572,3.0,0.8344309329986572,0,0,True,0,0
5316,,,3.595107078552246,3.700000047683716,0.10489296913146973,2,0,False,0,0
5322,,,2.595881462097168,3.9000000953674316,1.3041186332702637,0,0,True,0,0
5326,,,2.75557541847229,3.799999952316284,1.0444245338439941,0,1,False,0,0
5337,,,3.6581578254699707,3.0,0.6581578254699707,2,2,True,0,0
5339,,,3.6932339668273926,3.0,0.6932339668273926,2,2,True,0,0
5365,,,2.5392565727233887,3.9000000953674316,1.360743522644043,0,0,True,0,0
5366,,,3.580463409423828,3.0,0.5804634094238281,2,2,True,0,0
5386,,,3.178023338317871,2.4000000953674316,0.7780232429504395,0,0,True,0,0
5403,,,1.6844630241394043,2.5,0.8155369758605957,0,0,True,0,0
5412,,,3.7408204078674316,3.799999952316284,0.05917954444885254,0,1,False,0,0
5413,,,3.3536009788513184,2.799999952316284,0.5536010265350342,0,0,True,0,0
5430,,,4.7250566482543945,4.065000057220459,0.6600565910339355,1,1,True,0,0
5431,,,3.507880926132202,2.799999952316284,0.707880973815918,0,2,False,0,0
5433,,,3.7263858318328857,3.700000047683716,0.026385784149169922,2,0,False,0,0
5493,,,2.8575711250305176,1.3650000095367432,1.4925711154937744,0,0,True,0,0
5517,,,3.6087770462036133,3.015000104904175,0.5937769412994385,2,2,True,0,0
5524,,,2.7598161697387695,3.700000047683716,0.9401838779449463,0,0,True,0,0
5536,,,3.4955694675445557,3.9000000953674316,0.404430627822876,0,1,False,0,0
5541,,,2.7328503131866455,2.0,0.7328503131866455,0,0,True,0,0
5564,,,3.683565616607666,2.799999952316284,0.8835656642913818,0,0,True,0,0
5566,,,3.19885516166687,3.799999952316284,0.6011447906494141,0,0,True,0,0
5571,,,3.705312728881836,4.5,0.7946872711181641,2,2,True,0,0
5573,,,4.13888692855835,3.4000000953674316,0.738886833190918,1,0,False,0,0
5574,,,3.261399745941162,4.400000095367432,1.1386003494262695,0,1,False,0,0
5576,,,3.4463353157043457,4.5,1.0536646842956543,0,1,False,0,0
5577,,,2.860419273376465,3.5,0.6395807266235352,0,2,False,0,0
5578,,,3.2497591972351074,4.5,1.2502408027648926,0,1,False,0,0
5579,,,4.720001220703125,4.199999809265137,0.5200014114379883,1,1,True,0,0
5585,,,3.157691717147827,2.0999999046325684,1.0576918125152588,0,0,True,0,0
5590,,,4.727914810180664,4.0,0.7279148101806641,1,0,False,0,0
5598,,,3.6586050987243652,3.0999999046325684,0.5586051940917969,2,2,True,0,0
5605,,,1.977171778678894,2.799999952316284,0.8228281736373901,0,0,True,0,0
5629,,,3.2538795471191406,2.700000047683716,0.5538794994354248,0,0,True,0,0
5638,,,3.592573642730713,3.4000000953674316,0.19257354736328125,2,0,False,0,0
5644,,,4.704035758972168,4.199999809265137,0.5040359497070312,1,1,True,0,0
5649,,,3.5897743701934814,3.200000047683716,0.3897743225097656,2,0,False,0,0
5650,,,4.460329532623291,4.099999904632568,0.36032962799072266,1,0,False,0,0
5654,,,3.6880440711975098,3.0,0.6880440711975098,2,2,True,0,0
5665,,,3.2828736305236816,1.7999999523162842,1.4828736782073975,0,0,True,0,0
5672,,,4.505024433135986,3.5,1.0050244331359863,1,0,False,0,0
5674,,,4.295379638671875,3.0999999046325684,1.1953797340393066,1,0,False,0,0
5682,,,3.3917534351348877,2.700000047683716,0.6917533874511719,0,0,True,0,0
5688,,,3.7094898223876953,3.200000047683716,0.5094897747039795,2,2,True,0,0
5690,,,3.756683349609375,2.299999952316284,1.4566833972930908,2,2,True,0,0
5699,,,3.732909917831421,3.0999999046325684,0.6329100131988525,2,2,True,0,0
5700,,,4.1811089515686035,4.199999809265137,0.018890857696533203,1,0,False,0,0
5719,,,3.7041831016540527,2.799999952316284,0.9041831493377686,0,0,True,0,0
5721,,,3.5442395210266113,3.0999999046325684,0.44423961639404297,2,0,False,0,0
5723,,,3.7784957885742188,4.5,0.7215042114257812,0,1,False,0,0
5727,,,4.06332540512085,4.099999904632568,0.03667449951171875,0,1,False,0,0
5729,,,3.904397964477539,4.199999809265137,0.29560184478759766,0,1,False,0,0
5730,,,3.6472601890563965,3.0999999046325684,0.5472602844238281,0,0,True,0,0
5731,,,3.9965877532958984,4.199999809265137,0.20341205596923828,0,1,False,0,0
5735,,,1.9957281351089478,3.0,1.0042718648910522,0,0,True,0,0
5743,,,3.6345431804656982,4.900000095367432,1.2654569149017334,0,1,False,0,0
5746,,,1.6702213287353516,3.0999999046325684,1.4297785758972168,0,0,True,0,0
5748,,,1.581684947013855,2.0999999046325684,0.5183149576187134,0,0,True,0,0
5754,,,2.8838846683502197,2.0999999046325684,0.7838847637176514,0,0,True,0,0
5760,,,2.848970413208008,3.4000000953674316,0.5510296821594238,0,0,True,0,0
5771,,,3.5772788524627686,3.0,0.5772788524627686,2,2,True,0,0
5780,,,3.5936851501464844,2.5999999046325684,0.993685245513916,0,0,True,0,0
5782,,,4.2784624099731445,3.9149999618530273,0.3634624481201172,1,0,False,0,0
5784,,,0.9518781304359436,1.5,0.5481218695640564,0,0,True,0,0
5793,,,3.633732318878174,3.0,0.6337323188781738,0,0,True,0,0
5795,,,3.6524271965026855,2.799999952316284,0.8524272441864014,2,2,True,0,0
5800,,,3.6805226802825928,4.199999809265137,0.519477128982544,2,2,True,0,0
5802,,,2.6784861087799072,2.0,0.6784861087799072,0,0,True,0,0
5804,,,2.234586238861084,1.600000023841858,0.6345862150192261,0,0,True,0,0
5807,,,3.749633312225342,2.799999952316284,0.9496333599090576,0,0,True,0,0
5809,,,4.226692199707031,3.5999999046325684,0.6266922950744629,1,2,False,0,0
5814,,,1.0286552906036377,1.600000023841858,0.5713447332382202,0,0,True,0,0
5817,,,4.738337993621826,4.199999809265137,0.5383381843566895,1,0,False,0,0
5827,,,3.6672732830047607,2.799999952316284,0.8672733306884766,2,2,True,0,0
5830,,,3.9377105236053467,3.0999999046325684,0.8377106189727783,0,0,True,0,0
5831,,,3.8067150115966797,3.299999952316284,0.5067150592803955,0,0,True,0,0
5833,,,4.739560127258301,3.799999952316284,0.9395601749420166,1,0,False,0,0
5856,,,3.638720750808716,3.4000000953674316,0.23872065544128418,2,0,False,0,0
5863,,,3.0958163738250732,4.099999904632568,1.0041835308074951,0,0,True,0,0
5873,,,3.6198039054870605,4.400000095367432,0.7801961898803711,0,0,True,0,0
5881,,,3.825190544128418,3.200000047683716,0.6251904964447021,0,0,True,0,0
5888,,,3.4915337562561035,4.0,0.5084662437438965,0,0,True,0,0
5897,,,4.602435111999512,3.7750000953674316,0.8274350166320801,1,0,False,0,0
5908,,,3.681032657623291,3.0999999046325684,0.5810327529907227,2,2,True,0,0
5910,,,2.6180484294891357,3.4000000953674316,0.7819516658782959,0,0,True,0,0
5912,,,2.515747547149658,3.200000047683716,0.6842525005340576,0,0,True,0,0
5915,,,1.6294538974761963,2.200000047683716,0.5705461502075195,0,0,True,0,0
5925,,,3.9632365703582764,4.0,0.03676342964172363,0,1,False,0,0
5927,,,2.129262685775757,2.799999952316284,0.6707372665405273,0,0,True,0,0
5929,,,2.5981831550598145,1.7000000476837158,0.8981831073760986,0,0,True,0,0
5939,,,3.1432886123657227,2.4000000953674316,0.743288516998291,0,0,True,0,0
5946,,,2.663741111755371,3.5999999046325684,0.9362587928771973,0,0,True,0,0
5949,,,2.205449104309082,3.700000047683716,1.4945509433746338,0,0,True,0,0
5951,,,2.425532579421997,3.0999999046325684,0.6744673252105713,0,0,True,0,0
5953,,,3.601846694946289,2.9000000953674316,0.7018465995788574,2,2,True,0,0
5957,,,3.6724562644958496,2.9000000953674316,0.772456169128418,0,0,True,0,0
5962,,,2.9564285278320312,2.4000000953674316,0.5564284324645996,0,0,True,0,0
5963,,,3.987180233001709,3.4000000953674316,0.5871801376342773,0,0,True,0,0
5967,,,1.075141429901123,1.7000000476837158,0.6248586177825928,0,0,True,0,0
5971,,,1.162973403930664,1.7999999523162842,0.6370265483856201,0,0,True,0,0
5972,,,4.13658332824707,4.300000190734863,0.16341686248779297,0,1,False,0,0
5981,,,2.991161584854126,1.899999976158142,1.0911616086959839,0,0,True,0,0
5984,,,4.021651268005371,3.700000047683716,0.3216512203216553,1,0,False,0,0
6004,,,3.727736711502075,4.300000190734863,0.5722634792327881,2,2,True,0,0
6009,,,2.9791269302368164,2.5,0.4791269302368164,0,2,False,0,0
6010,,,3.1656241416931152,3.799999952316284,0.634375810623169,0,0,True,0,0
6011,,,2.913555145263672,2.700000047683716,0.21355509757995605,0,2,False,0,0
6016,,,3.6249141693115234,2.4000000953674316,1.2249140739440918,0,0,True,0,0
6023,,,3.2140231132507324,2.200000047683716,1.0140230655670166,0,0,True,0,0
6031,,,3.0164883136749268,3.700000047683716,0.6835117340087891,0,0,True,0,0
6033,,,2.9479403495788574,3.799999952316284,0.8520596027374268,0,0,True,0,0
6034,,,4.067021369934082,4.599999904632568,0.5329785346984863,0,1,False,0,0
6040,,,3.053558349609375,3.0999999046325684,0.04644155502319336,0,2,False,0,0
6058,,,2.6810672283172607,2.0999999046325684,0.5810673236846924,0,0,True,0,0
6062,,,2.731942653656006,1.7000000476837158,1.03194260597229,0,0,True,0,0
6067,,,3.9678919315338135,2.799999952316284,1.1678919792175293,0,0,True,0,0
6070,,,3.142484664916992,2.5999999046325684,0.5424847602844238,0,0,True,0,0
6071,,,3.359483480453491,4.0,0.6405165195465088,0,0,True,0,0
6081,,,3.239774703979492,3.9000000953674316,0.6602253913879395,0,0,True,0,0
6097,,,3.671990394592285,3.0,0.6719903945922852,2,0,False,0,0
6110,,,3.686516284942627,2.5,1.186516284942627,0,0,True,0,0
6113,,,3.659256935119629,3.0,0.6592569351196289,0,0,True,0,0
6114,,,4.300392150878906,4.900000095367432,0.5996079444885254,1,1,True,0,0
6118,,,3.9445199966430664,3.9000000953674316,0.044519901275634766,0,1,False,0,0
6121,,,3.6281991004943848,3.0999999046325684,0.5281991958618164,0,0,True,0,0
6126,,,4.0417094230651855,3.799999952316284,0.24170947074890137,0,2,False,0,0
6130,,,3.371613025665283,2.200000047683716,1.1716129779815674,0,0,True,0,0
6140,,,2.1331424713134766,2.799999952316284,0.6668574810028076,0,0,True,0,0
6141,,,2.6902449131011963,3.200000047683716,0.5097551345825195,0,0,True,0,0
6162,,,3.1493008136749268,2.5999999046325684,0.5493009090423584,0,2,False,0,0
6168,,,2.793416738510132,1.899999976158142,0.8934167623519897,0,0,True,0,0
6172,,,4.452060699462891,3.5,0.9520606994628906,1,0,False,0,0
6181,,,3.4395911693573,2.700000047683716,0.739591121673584,0,0,True,0,0
6189,,,2.963390350341797,3.5999999046325684,0.6366095542907715,0,0,True,0,0
6210,,,2.9272990226745605,3.5999999046325684,0.6727008819580078,0,0,True,0,0
6217,,,3.408689498901367,3.200000047683716,0.20868945121765137,0,2,False,0,0
6240,,,3.633394479751587,2.5,1.133394479751587,0,0,True,0,0
6251,,,3.7886996269226074,2.700000047683716,1.0886995792388916,0,2,False,0,0
6255,,,3.8343656063079834,2.799999952316284,1.0343656539916992,0,0,True,0,0
6257,,,3.5569796562194824,3.4000000953674316,0.15697956085205078,0,2,False,0,0
6264,,,3.540959358215332,3.0,0.540959358215332,0,0,True,0,0
6281,,,3.96947979927063,3.4000000953674316,0.5694797039031982,0,0,True,0,0
6296,,,3.7902212142944336,3.200000047683716,0.5902211666107178,0,0,True,0,0
6322,,,3.378288507461548,2.765000104904175,0.613288402557373,0,0,True,0,0
6325,,,3.6971795558929443,4.199999809265137,0.5028202533721924,2,2,True,0,0
6332,,,3.192530632019043,2.5,0.692530632019043,0,2,False,0,0
6341,,,3.676990270614624,3.0999999046325684,0.5769903659820557,2,0,False,0,0
6356,,,3.802978515625,3.700000047683716,0.10297846794128418,0,2,False,0,0
6361,,,4.687746047973633,3.799999952316284,0.8877460956573486,1,0,False,0,0
6365,,,4.747137069702148,3.5,1.2471370697021484,1,0,False,0,0
6369,,,2.348351240158081,3.299999952316284,0.9516487121582031,0,0,True,0,0
6374,,,2.2467398643493652,2.799999952316284,0.553260087966919,0,0,True,0,0
6379,,,4.385363578796387,3.5,0.8853635787963867,1,0,False,0,0
6384,,,3.1535804271698,2.5999999046325684,0.5535805225372314,0,0,True,0,0
6389,,,3.7514514923095703,3.0,0.7514514923095703,2,2,True,0,0
6391,,,2.8290061950683594,2.0,0.8290061950683594,0,0,True,0,0
6398,,,4.27025032043457,4.0,0.2702503204345703,1,0,False,0,0
6399,,,3.542818069458008,4.199999809265137,0.6571817398071289,0,0,True,0,0
6400,,,3.4744582176208496,4.400000095367432,0.925541877746582,0,0,True,0,0
6403,,,3.5234432220458984,4.099999904632568,0.5765566825866699,0,0,True,0,0
6406,,,3.92990779876709,3.200000047683716,0.729907751083374,0,0,True,0,0
6408,,,3.812021017074585,3.299999952316284,0.5120210647583008,0,0,True,0,0
6409,,,2.8240346908569336,2.299999952316284,0.5240347385406494,0,0,True,0,0
6414,,,2.5131239891052246,3.9000000953674316,1.386876106262207,0,0,True,0,0
6422,,,3.4316301345825195,2.700000047683716,0.7316300868988037,0,0,True,0,0
6430,,,4.5170111656188965,2.700000047683716,1.8170111179351807,1,0,False,0,0
6436,,,3.5686917304992676,4.099999904632568,0.5313081741333008,0,0,True,0,0
6440,,,3.963618516921997,3.0999999046325684,0.8636186122894287,0,0,True,0,0
6441,,,4.088037967681885,3.5,0.5880379676818848,0,0,True,0,0
6442,,,3.1373307704925537,2.299999952316284,0.8373308181762695,0,0,True,0,0
6453,,,3.8292555809020996,3.0999999046325684,0.7292556762695312,0,0,True,0,0
6459,,,4.750052452087402,4.329999923706055,0.42005252838134766,1,0,False,0,0
6464,,,3.301429271697998,2.5,0.801429271697998,0,0,True,0,0
6485,,,3.824923515319824,4.400000095367432,0.5750765800476074,0,1,False,0,0
6494,,,1.9294356107711792,1.100000023841858,0.8294355869293213,0,0,True,0,0
6498,,,3.393214225769043,4.199999809265137,0.8067855834960938,0,2,False,0,0
6501,,,2.639561176300049,1.899999976158142,0.7395612001419067,0,0,True,0,0
6502,,,2.6120831966400146,1.899999976158142,0.7120832204818726,0,0,True,0,0
6503,,,2.7294845581054688,2.200000047683716,0.5294845104217529,0,0,True,0,0
6504,,,2.689023017883301,2.184999942779541,0.5040230751037598,0,0,True,0,0
6505,,,3.0925583839416504,3.4000000953674316,0.30744171142578125,0,1,False,0,0
6509,,,3.679199457168579,4.199999809265137,0.5208003520965576,2,2,True,0,0
6512,,,3.462705135345459,4.0,0.537294864654541,0,0,True,0,0
6515,,,4.2347235679626465,4.800000190734863,0.5652766227722168,1,1,True,0,0
6522,,,2.753279447555542,1.7999999523162842,0.9532794952392578,0,0,True,0,0
6524,,,2.43491268157959,1.899999976158142,0.5349127054214478,0,0,True,0,0
6530,,,4.329226493835449,3.299999952316284,1.029226541519165,1,0,False,0,0
6533,,,4.073011875152588,2.9149999618530273,1.1580119132995605,0,0,True,0,0
6534,,,3.999755382537842,3.799999952316284,0.19975543022155762,0,1,False,0,0
6551,,,3.3388683795928955,2.799999952316284,0.5388684272766113,0,0,True,0,0
6553,,,3.5179882049560547,3.4000000953674316,0.11798810958862305,2,0,False,0,0
6556,,,3.305720806121826,3.5999999046325684,0.2942790985107422,0,2,False,0,0
6560,,,3.4375438690185547,4.0,0.5624561309814453,0,0,True,0,0
6564,,,4.6684770584106445,3.9000000953674316,0.7684769630432129,1,1,True,0,0
6571,,,3.2796788215637207,2.4000000953674316,0.8796787261962891,0,0,True,0,0
6573,,,2.8224599361419678,3.299999952316284,0.4775400161743164,0,1,False,0,0
6587,,,4.4795026779174805,4.0,0.47950267791748047,1,2,False,0,0
6622,,,4.281632900238037,4.699999809265137,0.4183669090270996,0,1,False,0,0
6627,,,2.5315771102905273,3.0999999046325684,0.568422794342041,0,0,True,0,0
6633,,,3.4957005977630615,2.799999952316284,0.6957006454467773,0,0,True,0,0
6636,,,3.432870864868164,4.400000095367432,0.9671292304992676,0,0,True,0,0
6637,,,3.1222641468048096,4.599999904632568,1.4777357578277588,0,2,False,0,0
6639,,,3.506361246109009,4.599999904632568,1.0936386585235596,0,1,False,0,0
6643,,,4.482871055603027,3.200000047683716,1.2828710079193115,1,2,False,0,0
6650,,,3.3192169666290283,2.799999952316284,0.5192170143127441,0,0,True,0,0
6655,,,2.3653533458709717,3.6500000953674316,1.28464674949646,0,0,True,0,0
6663,,,4.054449081420898,3.700000047683716,0.3544490337371826,0,2,False,0,0
6690,,,3.4777088165283203,3.0999999046325684,0.37770891189575195,0,2,False,0,0
6691,,,3.3795642852783203,3.0,0.3795642852783203,0,1,False,0,0
6693,,,3.673074245452881,3.7850000858306885,0.11192584037780762,0,1,False,0,0
6699,,,3.7717528343200684,2.799999952316284,0.9717528820037842,2,2,True,0,0
6706,,,2.8926706314086914,3.5999999046325684,0.707329273223877,0,0,True,0,0
6708,,,3.6905481815338135,3.0999999046325684,0.5905482769012451,2,2,True,0,0
6716,,,4.478548049926758,5.0,0.5214519500732422,1,1,True,0,0
6718,,,3.1597015857696533,2.0999999046325684,1.059701681137085,0,0,True,0,0
6759,,,2.324300765991211,3.299999952316284,0.9756991863250732,0,0,True,0,0
6767,,,3.7803659439086914,4.300000190734863,0.5196342468261719,2,2,True,0,0
6793,,,3.7236249446868896,3.799999952316284,0.07637500762939453,0,1,False,0,0
6798,,,2.5429153442382812,3.4000000953674316,0.8570847511291504,0,0,True,0,0
6808,,,2.966503858566284,3.5999999046325684,0.6334960460662842,0,0,True,0,0
6827,,,3.014864683151245,3.799999952316284,0.7851352691650391,0,0,True,0,0
6828,,,3.8088431358337402,4.0,0.19115686416625977,0,1,False,0,0
6829,,,2.3540589809417725,3.299999952316284,0.9459409713745117,0,0,True,0,0
6839,,,3.391481399536133,2.5999999046325684,0.7914814949035645,0,0,True,0,0
6846,,,2.964933395385742,2.299999952316284,0.664933443069458,0,0,True,0,0
6850,,,2.669922113418579,1.5,1.169922113418579,0,0,True,0,0
6853,,,4.150679588317871,3.200000047683716,0.9506795406341553,0,0,True,0,0
6854,,,4.247408866882324,4.900000095367432,0.6525912284851074,0,1,False,0,0
6859,,,3.8885278701782227,3.0,0.8885278701782227,0,0,True,0,0
6860,,,4.225677967071533,4.400000095367432,0.17432212829589844,0,1,False,0,0
6867,,,4.468081474304199,3.700000047683716,0.7680814266204834,1,0,False,0,0
